beeldid,LEGEND,trfwf_original,pays_quid,lieu_wikidata_qid,lieu_wikidata_name,BPALLASF,lien_phototheque,spatial - key - key,spatial - value - value,imageclassification - class1,imageclassification - prob1,imageclassification - class2,imageclassification - prob2,imageclassification - class3,imageclassification - prob3,imageclassification - class4,imageclassification - prob4,imageclassification - class5,imageclassification - prob5
00034034,"L'armée, la Croix-Rouge et la Garde Civile d'Ixelles se mettent au travail. On pose avant le départ.[Sipho]",,,,,Collecte de couvertures pour les soldats : [...-1939]. -  9 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34034&rqdb=1&dbnu=1,LOC PLACE,Ixelles,street,0.18622,medina,0.184736,fire station,0.11901,construction site,0.0872747,alley,0.0546761
00034411,Une manifestation de pères de famille à Bruxelles. -- -- La Ligue des Familles nombreuses a organisé une manifestation imposante dans la capitale. Les membres de la ligue venus en grands nombres parcouraient les rues portant de grands calicots avec leurs revendications : 4 novembre 1934. [Actualit],"manifestations--bruxelles (belgique), ligue des grandes familles--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation de la Ligue des Familles nombreuses à Bruxelles, 4/11/1934. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34411&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,train station,0.499275,street,0.35669,medina,0.0712532,railroad track,0.020399,subway station,0.0119634
00034417,"Les protecteurs des animaux protestent. Une manifestation grandiose, organisée par la Société Protectrice des Animaux, s'est déroulée ce dimanche à Bruxelles. Elle a été organisée en signe de protestation contre les tirs aux pigeons et la vivisection. Le cortège. 16/10/32 [Sipho]",manifestations--belgique,Q31,Q31,Belgique,Manifestation des protecteurs des animaux : 16/10/1932. -  2 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34417&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.624811,crosswalk,0.18303,plaza,0.0823612,ticket booth,0.0176466,downtown,0.00998115
00034423,"La manifestation nationale des commerçants. Environ 10.000 personnes, venues de toutes les provinces du pays ont manifesté aujourd'hui (le 24.XI) à Bruxelles contre la prohibition et les taxes sur les bières. Le cortège. [Sipho]",manifestations--bruxelles (belgique),Q31,Q239,Bruxelles,"Manifestation de commerçants de boissons alcoolisées à Bruxelles, [...-1939]. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34423&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.552904,street,0.106053,bazaar,0.098701,downtown,0.0670062,crosswalk,0.0462558
00034523,"Une grande manifestation d'enfants, contre l'alcool a eu lieu ce jour (le 21/1/1932) à Bruxelles. Une vue d'ensemble de la manifestation. [Gregor Kutschuk] [Sipho]","manifestations--bruxelles (belgique), enfants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation d'enfants contre l'alcool à Bruxelles, 21/1/1932. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34523&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.345896,plaza,0.321972,promenade,0.141507,apartment building,0.0508008,downtown,0.0311364
00034529,"La marche de la faim sur Bruxelles organisée par les communistes a échoué jusqu'ici. Notre photo montre des cyclistes fouillés par la police à la place de la Bourse, à Bruxelles : 30 mars 1933. [Actualit]",manifestations--bruxelles (belgique),Q31,Q239,Bruxelles,"Marche de la faim à Bruxelles, 30/3/1933. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34529&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,crosswalk,0.720053,street,0.102579,plaza,0.0696123,amphitheater,0.0119717,promenade,0.0100776
00034529,,,,,,,,LOC BUILDING,la Bourse,crosswalk,0.720053,street,0.102579,plaza,0.0696123,amphitheater,0.0119717,promenade,0.0100776
00034529,,,,,,,,LOC PLACE,Bruxelles,crosswalk,0.720053,street,0.102579,plaza,0.0696123,amphitheater,0.0119717,promenade,0.0100776
00034547,Manifestation contre l'amnistie. Les Anciens combattants ont défilé dans les rues de Bruxelles et ont voulu envahir le parlement. -- -- La photo les montre arrêtes par d'importants barrages de gendarmes.  23 juin 1937 [Actualit],"manifestations--bruxelles (belgique), anciens combattants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation d'anciens combattants à Bruxelles, 1937. - 21 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34547&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.884242,crosswalk,0.042728,bazaar,0.0243664,street,0.00574835,downtown,0.00570344
00034556,Manifestation contre l'amnistie. Une grille du Parc Royal renversée par les manifestants.  23/6/37 [Actualit],"manifestations--bruxelles (belgique), anciens combattants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation d'anciens combattants à Bruxelles, 1937. - 21 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34556&rqdb=1&dbnu=1,LOC SPACES,Parc Royal,crosswalk,0.397419,promenade,0.237479,street,0.192731,train station,0.0449611,subway station,0.0231398
00034558,"Manifestation contre l'amnistie. Les Anciens combattants se sont rendus en pélerinage à la Place des Martyrs de 1830 à Bruxelles, ils ont enroulé leurs drapeaux dans des crêpes en signe de deuil et ne les dérouleront à nouveau que lorsqu'ils auront obtenu satisfaction. Les Anciens Combattants massés autour du Monuments aux Martyrs de la Révolution de 1830. 8/7/37 [Actualit]","manifestations--bruxelles (belgique), anciens combattants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation d'anciens combattants à Bruxelles, 1937. - 21 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34558&rqdb=1&dbnu=1,LOC SPACES,la Place des Martyrs de 1830,palace,0.531666,embassy,0.353563,plaza,0.0392692,apartment building,0.0186087,building facade,0.0143091
00034558,,,,,,,,LOC PLACE,Bruxelles,palace,0.531666,embassy,0.353563,plaza,0.0392692,apartment building,0.0186087,building facade,0.0143091
00034558,,,,,,,,LOC MONUMENT,Monuments aux Martyrs de la Révolution de 1830,palace,0.531666,embassy,0.353563,plaza,0.0392692,apartment building,0.0186087,building facade,0.0143091
00034560,D'anciens combattants amputés et mutilés Belges protestent à Bruxelles... contre le Gouvernement. Après s'être assis au milieu des boulevards du centre de la ville; ils interrompirent la circulation et la police eut beaucoup de mal pour les déloger : 6/4/1936. [Wide World Photos - NYT],"manifestations--bruxelles (belgique), anciens combattants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation d'anciens combattants à Bruxelles, 1937. - 21 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34560&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,bazaar,0.586371,street,0.230135,medina,0.123732,plaza,0.0121697,slum,0.00989163
00034589,Manifestation flamande pour l'Amnistie à Bruxelles. Le passage de la manifestation au boulevard Botanique : 23/5/37. [Actualit],"manifestations--antwerpen (belgique), amnistie--antwerpen (belgique)","Q31, Q31","Q12892, Q12892","Anvers, Anvers","Manifestation pour l'amnistie à Antwerpen, 23/5/1937. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34589&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.318805,ice skating rink,0.280748,apartment building,0.0849736,palace,0.0630659,building facade,0.0519005
00034589,,,,,,,,LOC STREET,boulevard Botanique,plaza,0.318805,ice skating rink,0.280748,apartment building,0.0849736,palace,0.0630659,building facade,0.0519005
00034687,Une manifestation des sans-filistes à Bruxelles. Pour protester contre la fermeture par le gouvernement belge d'un poste privé de T.S.F. tous les sans-filistes de Belgique ont organisé une manifestation monstre. -- -- Le cortège parcourant les rues de Bruxelles. [Sipho],"manifestations--bruxelles (belgique), radio--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestations de radio-amateurs à Bruxelles, [...-1939]. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34687&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.24676,plaza,0.245748,downtown,0.0628437,office building,0.0610026,building facade,0.0322015
00034687,,,,,,,,LOC PLACE,Belgique,street,0.24676,plaza,0.245748,downtown,0.0628437,office building,0.0610026,building facade,0.0322015
00034687,,,,,,,,LOC PLACE,Bruxelles,street,0.24676,plaza,0.245748,downtown,0.0628437,office building,0.0610026,building facade,0.0322015
00034689,"Une manifestation des sans-filistes à Bruxelles. Pour protester contre la fermeture d'un poste privé de T.S.F. par le gouvernement belge, tous les sans-filistes de Belgique ont organisé une manifestation monstre qui s'est déroulée aujourd'hui à Bruxelles. -- -- Le cortège parcourant les rues. [Sipho]","manifestations--bruxelles (belgique), radio--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestations de radio-amateurs à Bruxelles, [...-1939]. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34689&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.38149,street,0.363783,promenade,0.0430779,apartment building,0.0324079,palace,0.025478
00034689,,,,,,,,LOC PLACE,Belgique,plaza,0.38149,street,0.363783,promenade,0.0430779,apartment building,0.0324079,palace,0.025478
00034689,,,,,,,,LOC PLACE,Bruxelles,plaza,0.38149,street,0.363783,promenade,0.0430779,apartment building,0.0324079,palace,0.025478
00034691,"Une manifestation des sans-filistes à Bruxelles. Pour protester contre la fermeture d'un poste privé de T.S.F. par le gouvernement belge, tous les sans-filistes de Belgique ont organisé une manifestation monstre. -- -- La foule massée à la Grand-Place de Bruxelles écoute les orateurs. [Photopers bureau Holland] [Sipho]","manifestations--bruxelles (belgique), radio--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestations de radio-amateurs à Bruxelles, [...-1939]. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34691&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.621786,palace,0.0664773,building facade,0.0593348,church,0.0566609,courtyard,0.0194864
00034691,,,,,,,,LOC PLACE,Belgique,plaza,0.621786,palace,0.0664773,building facade,0.0593348,church,0.0566609,courtyard,0.0194864
00034691,,,,,,,,LOC STREET,la Grand-Place de Bruxelles,plaza,0.621786,palace,0.0664773,building facade,0.0593348,church,0.0566609,courtyard,0.0194864
00034699,Voor Sinte Goedele. -- -- Devant Sainte Gudule.,defiles--bruxelles (belgique),Q31,Q239,Bruxelles,Marche des militants dinaso à Bruxelles : 6/8/1939. -  6 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34699&rqdb=1&dbnu=1,LOC BUILDING,Sainte Gudule,street,0.315696,plaza,0.239519,downtown,0.0530037,crosswalk,0.0484636,church,0.0439584
00034701,Op de Grote Markt. -- -- Sur la Grand'Place.,defiles--bruxelles (belgique),Q31,Q239,Bruxelles,Marche des militants dinaso à Bruxelles : 6/8/1939. -  6 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34701&rqdb=1&dbnu=1,LOC STREET,la Grand'Place,plaza,0.153419,courtyard,0.12743,embassy,0.113614,apartment building,0.113323,street,0.0941482
00034869,Manifestation rexiste à Bruxelles interdite (25/10/1936). La police a fort à faire pour disperser les manifestants dans le centre de la ville et parfois les rencontres sont sans douceur. [Actualit],,,,,"Manifestations rexistes, 1936-1937. - 31 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34869&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.374739,plaza,0.150358,bazaar,0.149407,crosswalk,0.141363,bus station,0.0520649
00034870,La manifestation rexiste à Bruxelles est interdite. La Police a fort à faire pour disperser les manifestants dans le centre de la ville et parfois les rencontres sont sans douceur : 25/10/1936. [Actualit],,,,,"Manifestations rexistes, 1936-1937. - 31 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34870&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.533611,ice skating rink,0.129894,promenade,0.0898453,racecourse,0.0763121,crosswalk,0.0583098
00035066,Les étudiants manifestent devant l'Ambassade de Grande Bretagne : 11/4/1940. [Actualit],"manifestations--bruxelles (belgique), etudiants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation étudiante pro-britannique et pro-française à Bruxelles, 11/4/1940. - 6 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35066&rqdb=1&dbnu=1,LOC BUILDING,l' Ambassade de Grande Bretagne,street,0.219627,plaza,0.140885,apartment building,0.126194,embassy,0.0777428,building facade,0.0719811
00035068,Manifestation d'étudiants de l'U.L.B. devant l'Ambassade de France et Bruxelles. (Inbel - London],"manifestations--bruxelles (belgique), etudiants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation étudiante pro-britannique et pro-française à Bruxelles, 11/4/1940. - 6 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35068&rqdb=1&dbnu=1,LOC BUILDING,l' U . L. B.,plaza,0.180594,soccer field,0.174833,bullring,0.140106,football field,0.080682,racecourse,0.0696811
00035068,,,,,,,,LOC BUILDING,l' Ambassade de France,plaza,0.180594,soccer field,0.174833,bullring,0.140106,football field,0.080682,racecourse,0.0696811
00035068,,,,,,,,LOC PLACE,Bruxelles,plaza,0.180594,soccer field,0.174833,bullring,0.140106,football field,0.080682,racecourse,0.0696811
00035074,Quelques centaines d'étudiants Bruxellois manifestent leur sympathie pour la Grande-Bretagne et la France en se massant devant les ambassades 11/4/1940. Les étudiants devant l'ambassade de Grande-Bretagne [Actualit],"manifestations--bruxelles (belgique), etudiants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation étudiante pro-britannique et pro-française à Bruxelles, 11/4/1940. - 6 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35074&rqdb=1&dbnu=1,LOC PLACE,la Grande-Bretagne,plaza,0.241841,street,0.203066,crosswalk,0.152279,embassy,0.149486,hospital,0.0223274
00035074,,,,,,,,LOC PLACE,la France,plaza,0.241841,street,0.203066,crosswalk,0.152279,embassy,0.149486,hospital,0.0223274
00035074,,,,,,,,LOC BUILDING,l' ambassade de Grande-Bretagne,plaza,0.241841,street,0.203066,crosswalk,0.152279,embassy,0.149486,hospital,0.0223274
00035076,Les abords de l'Ambassade d'Allemagne sévèrement gardés. (Actualit),"manifestations--bruxelles (belgique), etudiants--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles","Manifestation étudiante pro-britannique et pro-française à Bruxelles, 11/4/1940. - 6 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35076&rqdb=1&dbnu=1,LOC BUILDING,l' Ambassade d' Allemagne,street,0.160547,plaza,0.142434,ski resort,0.13762,ice skating rink,0.0908354,apartment building,0.0894102
00035084,"Un formidable cortège formé de plus de 30.000 personnes qui furent déportées par les Allemands pendant la guerre, et qui défilèrent pour attirer l'attention des pouvoirs publics sur leurs revendications. Notre photo montre le cortège interminable passant devant la Cathédrale .  [Actualit]",manifestations--bruxelles (belgique),Q31,Q239,Bruxelles,"Manifestation à Bruxelles d'ouvriers déportés, 11/1931. - 1 photo",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35084&rqdb=1&dbnu=1,LOC BUILDING,la Cathédrale,street,0.239628,downtown,0.194318,plaza,0.175149,office building,0.0866819,tower,0.0776486
00035111,USAF. Funérailles de Paulsen à Anderlecht,,,,,Union Socialiste Antifasciste (USAF) : 1933-1938. -  16 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35111&rqdb=1&dbnu=1,LOC PLACE,Anderlecht,plaza,0.198421,ice skating rink,0.197569,ski resort,0.107297,ski slope,0.0537077,airport terminal,0.0485644
00035313,"Elections du 11 avril à Bruxelles. Le prince Charles de Belgique, frère du Roi, sort du bureau de vote de la rue de Rollebeke. [Actualit]",campagnes electorales--belgique,Q31,Q31,Belgique,Campagnes électorales : 1935-1936. -  19 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35313&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,crosswalk,0.734034,street,0.230193,plaza,0.0137207,downtown,0.00737709,bazaar,0.00606877
00035313,,,,,,,,LOC PLACE,Belgique,crosswalk,0.734034,street,0.230193,plaza,0.0137207,downtown,0.00737709,bazaar,0.00606877
00035313,,,,,,,,LOC STREET,la rue de Rollebeke,crosswalk,0.734034,street,0.230193,plaza,0.0137207,downtown,0.00737709,bazaar,0.00606877
00035368,"Une église en fer. Dans le petit hameau d'argenteuil , à 15 km. de Bruxelles, se trouve une curieuse église de style gothique entièrement métallique, pilastres, colonnades, motifs décoratifs. Elle fut construite de 1854 à 1860 par un des membres d'une vieille famille belge, les de Meeus. Elle est actuellement desservie par les aumoniers du Travail. Cette église périra par la rouille, car il faudrait 300.000 francs de peinture tous les 4 ans pour l'en préserver; ce que son budget ne permet pas. avril 1936 [Actualit]",argenteuil (belgique)--photographies,Q31,Q181946,Argenteuil,Vues d'Argenteuil : [...-1939]. - 1 photo,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35368&rqdb=1&dbnu=1,LOC PLACE,argenteuil,church,0.570576,tower,0.161146,viaduct,0.0739166,arch,0.0355199,mausoleum,0.0309609
00035368,,,,,,,,LOC PLACE,Bruxelles,church,0.570576,tower,0.161146,viaduct,0.0739166,arch,0.0355199,mausoleum,0.0309609
00035370,Asse. Le dernier marché du Houblon.,asse (belgique)--photographies,Q31,Q515710,Asse,Vues de Asse : [...-1939]. - 1 photo,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35370&rqdb=1&dbnu=1,LOC PLACE,Asse,bazaar,0.325261,slum,0.0809397,street,0.0569239,archive,0.0512208,residential neighborhood,0.0296159
00035460,Saint-Nicolas à Bruxelles. Le cortège de Saint-Nicolas parcourant les rues de Bruxelles. [Sipho],"fetes religieuses--belgique, fetes d'enfants--belgique","Q31, Q31","Q31, Q31","Belgique, Belgique",Fête de Saint-Nicolas : [...-1939]. -  7 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35460&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.378653,bazaar,0.188792,plaza,0.0670054,market,0.0529497,alley,0.0339041
00035460,,,,,,,,LOC PLACE,Bruxelles,street,0.378653,bazaar,0.188792,plaza,0.0670054,market,0.0529497,alley,0.0339041
00035478,"Bruxelles, la file devant la Caisse d'Epargne.",vie pratique--belgique,Q31,Q31,Belgique,Scènes de rue en Belgique : [...-1939]. -  44 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35478&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.170057,campus,0.131231,street,0.118383,courtyard,0.113604,ice skating rink,0.0544589
00035478,,,,,,,,LOC BUILDING,la Caisse d' Epargne,plaza,0.170057,campus,0.131231,street,0.118383,courtyard,0.113604,ice skating rink,0.0544589
00035495,Une rencontre dans les rues de Bruxelles. Une véritable petite auto fonctionnant avec moteur à explosion circula à l'aise parmi ses grandes soeurs. La voilà bien bien la voiture à la  portée de toutes les bourses...  et si facile à remiser. [Les Editions d'Art de Spectacles Nov 1930 - Bruxelles] [Actualit],vie pratique--belgique,Q31,Q31,Belgique,Scènes de rue en Belgique : [...-1939]. -  44 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35495&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.946276,crosswalk,0.0223388,plaza,0.0146024,bus station,0.00994293,promenade,0.00173154
00035508,Bruxelles - La Senne coule lentement ses eaux sales. [Actualit],vie pratique--belgique,Q31,Q31,Belgique,Scènes de rue en Belgique : [...-1939]. -  44 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35508&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.192559,downtown,0.132871,alley,0.0728044,office building,0.0715506,plaza,0.0544391
00035508,,,,,,,,LOC WATERWAYS,La Senne,street,0.192559,downtown,0.132871,alley,0.0728044,office building,0.0715506,plaza,0.0544391
00035537,La Quinzaine de la lumière à Bruxelles. A cette occasion divers monuments seront illuminés. Le Palais des Académies : 7/2/1936. [Actualit],batiments--bruxelles (belgique),Q31,Q239,Bruxelles,"Palais des Académies à Bruxelles, [...-1939]. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35537&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,hospital,0.390662,palace,0.190673,office building,0.0952785,building facade,0.0760306,hotel,0.0612474
00035537,,,,,,,,LOC BUILDING,Le Palais des Académies,hospital,0.390662,palace,0.190673,office building,0.0952785,building facade,0.0760306,hotel,0.0612474
00035544,La Bibliothèque Royale de Bruxelles. [Actualit],batiments--bruxelles (belgique),Q31,Q239,Bruxelles,Bibliothèque royale à Bruxelles : [...-1939]. - 1 photo,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35544&rqdb=1&dbnu=1,LOC BUILDING,La Bibliothèque Royale de Bruxelles,palace,0.801023,apartment building,0.0404828,courtyard,0.0403602,building facade,0.0342693,museum,0.0239034
00035549,"Bruxelles, le 26.6.1933. Une nouvelle maternité à Bruxelles. Les bâtiments de la nouvelle maternité érigés, rue Léon Cuissez à Ixelles, qui viennent d'être inaugurés.  [Sipho]",hopitaux--bruxelles (belgique),Q31,Q239,Bruxelles,Hopitaux à Bruxelles : [...-1939]. -  5 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35549&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.38554,apartment building,0.163413,building facade,0.120206,alley,0.0479886,house,0.0402195
00035549,,,,,,,,LOC PLACE,Bruxelles,street,0.38554,apartment building,0.163413,building facade,0.120206,alley,0.0479886,house,0.0402195
00035549,,,,,,,,LOC PLACE,Ixelles,street,0.38554,apartment building,0.163413,building facade,0.120206,alley,0.0479886,house,0.0402195
00035552,Nouvel hôpital St. Pierre en construction. [Sipho],hopitaux--bruxelles (belgique),Q31,Q239,Bruxelles,Hopitaux à Bruxelles : [...-1939]. -  5 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35552&rqdb=1&dbnu=1,LOC BUILDING,hôpital St . Pierre,apartment building,0.489308,office building,0.153336,building facade,0.107393,hospital,0.0802426,archive,0.0186815
00035554,"Un don de 30 millions...  Tel est le prix du magnifique Hôtel de l'Avenue des Nations, presque entièrement de marbre et d'une construction unique en Europe, dont le Baron Louis Empain vient de faire don à l'Institut des Arts Décoratifs. Ce superbe immeuble sera utilisé par le Ministère de l'Instruction Publique comme Musée des Arts Décoratifs Contemporains. Une vue extérieure de l'hôtel 16/9/1937. -- -- [Actualit]",batiments--bruxelles (belgique),Q31,Q239,Bruxelles,Hôtel Empain à Bruxelles : [...-1939]. -  3 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35554&rqdb=1&dbnu=1,LOC BUILDING,Hôtel de l' Avenue des Nations,house,0.441954,inn,0.12003,apartment building,0.111708,building facade,0.0694812,mansion,0.0460317
00035554,,,,,,,,LOC MISC,Europe,house,0.441954,inn,0.12003,apartment building,0.111708,building facade,0.0694812,mansion,0.0460317
00035554,,,,,,,,LOC BUILDING,Musée des Arts Décoratifs Contemporains,house,0.441954,inn,0.12003,apartment building,0.111708,building facade,0.0694812,mansion,0.0460317
00035561,Un grand bal de Cour a eu lieu le samedi soir 8 février au Palais Royal de Bruxelles. Notre photo représente les salons brillament illuminés alors que la foule des invités arrive en rangs serrés. [Actualit],"batiments--bruxelles (belgique), palais royal (bruxelles, belgique)","Q31, Q31","Q239, Q1763626","Bruxelles, Palais-Royal",Palais royal de Bruxelles : [...-1939]. -  8 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35561&rqdb=1&dbnu=1,LOC BUILDING,Palais Royal de Bruxelles,palace,0.525236,throne room,0.0960878,plaza,0.0650337,courtyard,0.0507922,building facade,0.0490499
00035563,Les illuminations à Bruxelles pour les fêtes du Centenaire. Le Palais du Roi apparait féériquement blanchi sous les pinceaux lumineux. [Actualit],"batiments--bruxelles (belgique), palais royal (bruxelles, belgique)","Q31, Q31","Q239, Q1763626","Bruxelles, Palais-Royal",Palais royal de Bruxelles : [...-1939]. -  8 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35563&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,palace,0.904655,building facade,0.0292883,church,0.016068,castle,0.0079138,courtyard,0.00772443
00035563,,,,,,,,LOC BUILDING,Le Palais du Roi,palace,0.904655,building facade,0.0292883,church,0.016068,castle,0.0079138,courtyard,0.00772443
